year,trial,geno,rep,sc,MT,FF,F50,MF50,HT,WD,BM,LT,HM,HI,HD,CL,BS,BR,BU,HC,HE,HS,HU,HR,OQ,FC,note.plot
2,3,B261,3,12,104,108,125,21,77.47,76.454,692.08,20,31.4,4.5370477401457,33.74,13.71,1.922,3,2,3,5,2,2,3,1,0,
2,4,B001,1,10,115,121,139,24,47.625,100.6475,2429.71,12,278.21,11.450337694622,115.76,51.43,1.7682,5,3,5,3,4,4,4,4,0,
2,4,B001,2,9,115,126,140,25,50.165,85.09,654.89,8,180.93,27.6275405029852,115.4,56.57,1.986,5,3,5,4,3,3,3,2,0,
2,4,B001,3,11,114,120,143,29,45.72,83.5025,990.88,8,159.41,16.0877200064589,109.29,44.68,1.748,5,3,3,4,4,3,4,3,0,
2,4,B003,1,4,88,116,117,29,41.402,86.36,1073.02,11,146.96,13.6959236547315,75.49,32.55,1.744,4,4,5,2,3,4,3,3,0,
2,4,B003,2,7,99,112,115,16,41.5925,85.725,1002.95,8,277.58,27.6763547534772,123.12,53.75,1.766,5,4,5,3,4,4,4,4,0,
2,4,B003,3,6,92,111,115,23,46.228,93.98,1379.8,11,284.9,20.6479199884041,118.65,51.33,1.232,5,4,4,4,3,4,4,3,0,
2,4,B004,1,12,102,128,134,32,32.0675,74.93,813.41,0,224.34,27.5801871135098,102.58,45.54,1.694,5,4,5,3,4,4,4,4,0,
2,4,B004,2,12,107,111,119,12,43.434,91.44,1224.09,2,220.73,18.0321708371116,95.79,32.78,1.478,5,4,5,3,4,4,4,4,0,
2,4,B004,3,12,108,NA,NA,NA,40.132,97.028,1208.06,5,233.37,19.3177491184213,94.46,38.32,1.612,5,3,5,2,4,4,3,3,0,
2,4,B011,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B011,2,8,97,NA,NA,NA,52.07,86.868,979.65,7,314.58,32.1114683815648,131.37,47.35,2.136,5,3,5,4,2,4,4,3,0,
2,4,B011,3,12,94,NA,NA,NA,46.99,94.488,1095.36,9,257.71,23.5274247735904,108.06,44.98,1.57,5,3,5,4,3,4,3,3,0,
2,4,B013,1,6,88,104,110,22,37.338,94.234,1044.55,4,255.62,24.4717821071275,110.78,50.32,1.564,5,3,5,2,3,3,3,3,0,
2,4,B013,2,13,91,106,106,15,36.322,95.758,1455.22,5,371.95,25.5597091848655,126.09,52.49,1.42,5,4,5,3,3,3,4,4,0,
2,4,B013,3,11,90,109,110,20,34.29,84.328,859.03,3,292.85,34.0907768063979,121.3,48.19,1.31,5,4,5,3,4,4,4,4,0,
2,4,B014,1,12,88,104,108,20,39.37,92.71,1419.17,7,261.27,18.4100565823686,94.07,48.51,1.604,5,3,5,3,3,4,3,3,0,
2,4,B014,2,10,91,103,108,17,35.306,93.472,987.08,10,202.56,20.5211330388621,92.99,49.07,1.392,4,3,5,3,3,4,3,3,0,
2,4,B014,3,11,90,103,108,18,35.052,100.33,1206.09,9,252.6,20.9437106683581,88.38,50.2,1.71,4,2,5,3,4,3,3,3,0,
2,4,B015,1,7,116,122,NA,NA,48.895,83.185,1698.31,18,281.01,16.5464491170634,138.69,60.6,1.776,5,1,5,4,3,3,2,2,0,
2,4,B015,2,5,116,107,NA,NA,50.165,74.6125,1017.14,17,127.81,12.5656251843404,101.43,48.54,1.336,5,1,5,4,3,3,2,2,0,
2,4,B015,3,11,118,106,NA,NA,51.054,70.8025,718.22,13,174.22,24.2571913898248,124.52,50.51,1.38,5,1,5,3,3,3,2,2,0,
2,4,B016,1,10,73,89,97,24,28.448,89.662,940.95,5,315.12,33.489558424996,133.03,45.21,0.668,5,3,5,3,2,4,1,1,0,
2,4,B016,2,6,74,90,97,23,36.322,90.424,915.71,5,288.94,31.5536578174313,120.92,50.1,1.002,5,3,5,3,2,3,1,1,0,
2,4,B016,3,6,77,90,94,17,38.1,87.63,624.3,2,150.47,24.1021944577927,83.62,33.75,1.654,5,3,5,3,2,3,1,1,0,
2,4,B017,1,12,85,92,100,15,40.132,82.55,689.8,0,158.96,23.0443606842563,75.65,27.81,2.162,5,4,5,3,4,5,4,4,0,
2,4,B017,2,12,82,94,96,14,35.56,76.962,642.01,0,148.58,23.1429416987274,77.82,35.75,1.98,5,4,4,3,3,4,4,3,0,
2,4,B017,3,11,85,93,104,19,34.925,73.914,489.44,5,128.42,26.2381497221314,100.98,46.28,2.536,5,4,3,3,3,4,4,4,0,
2,4,B047,1,6,84,88,94,10,41.148,97.79,1211.85,8,344.28,28.4094566159178,140.9,58.09,2.57,5,2,5,3,3,4,3,3,0,
2,4,B047,2,10,76,84,90,14,41.275,84.328,636.02,11,155.39,24.431621647118,101.27,52.36,2.336,5,3,4,3,3,4,3,3,0,
2,4,B047,3,12,79,84,89,10,42.672,90.932,871.04,9,249.01,28.5876653196179,92.6,46.7,1.98,5,4,4,4,2,4,4,3,0,
2,4,B094,1,7,163,NA,NA,NA,53.34,109.855,1664.63,16,266.44,16.0059592822429,196.85,28.65,3.19,2,3,2,3,2,1,5,1,NA,
2,4,B094,2,7,159,NA,NA,NA,50.4825,108.585,1036.52,25,304.81,29.4070543742523,164.67,27.49,2.808,2,2,2,3,2,1,5,1,NA,
2,4,B094,3,5,162,NA,NA,NA,52.705,112.395,1190.45,29,174,14.6163215590743,150.2,31.92,3.088,2,3,2,4,2,1,5,1,NA,
2,4,B095,1,6,94,109,NA,NA,60.96,75.692,501.13,11,117.82,23.5108654440963,62.43,20.17,1.696,4,3,4,4,1,3,2,1,0,
2,4,B095,2,6,112,111,NA,NA,55.88,55.88,279.67,24,50.61,18.0963278149247,57.24,25.06,2.414,2,3,2,4,1,2,2,1,0,
2,4,B095,3,6,110,113,124,14,58.42,81.28,1096.3,13,169.54,15.464745051537,82.83,38.29,2.532,2,1,3,4,1,4,2,2,0,
2,4,B096,1,6,86,96,111,25,52.07,100.838,960.85,7,197.91,20.5973877296144,97.03,37.15,1.93,4,4,3,5,2,4,4,3,0,
2,4,B096,2,10,91,93,119,28,50.8,76.708,679.67,14,141.35,20.7968572983948,84.96,43.57,1.994,5,2,3,5,1,3,4,2,0,
2,4,B096,3,8,93,93,117,24,56.896,86.36,1222.82,15,133.78,10.9402855694215,76.63,30.24,2.244,4,3,3,4,3,4,3,3,0,
2,4,B097,1,3,85,90,90,5,51.054,80.772,917.16,19,159.54,17.3950019625801,91.67,37.4,1.49,5,3,3,5,3,3,3,2,0,
2,4,B097,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,1,2,2,1,NA,
2,4,B097,3,1,117,NA,NA,NA,51.7525,90.17,1880.28,26,346.74,18.4408705086477,150.42,79.95,2.418,3,2,3,4,1,2,3,2,NA,
2,4,B098,1,4,162,NA,NA,NA,52.705,142.24,2164.36,0,218.83,10.1106100648691,92.65,50.79,0.52,5,3,5,1,4,4,1,1,NA,
2,4,B098,2,6,168,NA,NA,NA,45.72,128.27,1245.33,0,187.33,15.042599150426,91.35,51.01,0.662,5,2,5,3,4,4,1,1,NA,
2,4,B098,3,6,162,NA,NA,NA,43.4975,123.19,4069.18,0,552.8,13.5850466187291,135.75,73.62,0.634,5,3,5,3,4,4,1,1,NA,
2,4,B099,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B099,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B099,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B100,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B100,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B100,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B101,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B101,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B101,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B102,1,7,113,102,135,22,50.4825,83.82,632.52,15,178.73,28.2568140137861,86.22,34.72,1.852,3,2,4,4,2,2,2,2,0,
2,4,B102,2,5,107,108,128,21,50.546,81.28,1124.53,20,109.72,9.7569651320996,59.75,29.33,2.588,3,3,3,4,2,3,3,2,0,
2,4,B102,3,9,108,104,127,19,52.959,83.82,1191.52,22,180.25,15.1277360010743,70.28,17.53,1.182,2,3,3,4,2,2,1,2,0,
2,4,B103,1,6,120,111,130,10,76.835,87.63,1412.35,37,73.93,5.2345381810458,58.54,25.61,2.1322,3,4,4,4,3,4,3,2,0,
2,4,B103,2,8,115,106,127,12,75.565,93.345,739.24,22,67.69,9.1567014771928,74.34,32.15,2.03,5,3,4,4,3,3,3,2,0,
2,4,B103,3,6,110,108,127,17,64.008,87.376,387.22,23,81.46,21.0371365115438,90.66,47.11,2.224,4,4,4,4,3,5,3,2,0,
2,4,B104,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B104,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B104,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B105,1,4,119,108,112,-7,64.77,98.425,1222.12,20,106.72,8.7323667070337,74.96,28.32,2.698,3,3,3,4,3,3,3,2,0,
2,4,B105,2,3,107,116,116,9,58.166,98.425,1599.4,25,217.63,13.6069776166062,139.4,75.59,3.856,4,3,3,4,3,4,4,3,0,
2,4,B105,3,3,96,105,105,9,70.104,103.632,1338.3,17,116.44,8.7005903011283,66.93,21.54,2.722,4,2,2,4,2,3,2,1,0,
2,4,B106,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B106,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B106,3,4,NA,NA,NA,NA,51.308,95.25,2394.44,15,335.4,14.0074505938758,143.82,55.89,1.998,5,5,4,5,2,5,5,4,NA,
2,4,B107,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B107,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B107,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B108,1,4,98,123,NA,NA,61.722,84.582,989.92,7,197.37,19.9379747858413,80.9,29.51,1.642,2,2,4,4,2,3,2,1,0,
2,4,B108,2,3,107,123,NA,NA,64.008,76.962,383.23,9,50.88,13.2766223938627,52.5,19.71,1.7,5,4,3,4,1,3,4,2,0,
2,4,B108,3,4,107,125,NA,NA,57.15,96.52,1382.22,18,137.19,9.9253375005426,74.66,31.21,2.588,3,5,5,4,3,5,4,2,0,
2,4,B109,1,12,99,104,123,24,45.212,84.582,746.4,14,95.04,12.7331189710611,42.57,18.58,1.764,2,2,3,4,1,2,1,1,0,
2,4,B109,2,10,115,112,137,22,52.07,89.535,1327.99,25,217.83,16.4029849622362,118.37,46.08,1.442,3,2,4,4,3,4,2,2,0,
2,4,B109,3,12,113,108,141,28,54.61,73.66,417.13,16,68.49,16.4193416920385,79.62,32.89,2.194,4,3,4,4,2,3,3,2,0,
2,4,B110,1,11,131,108,130,-1,73.3425,92.3925,895.44,35,60.06,6.7073170731707,79.27,34.67,1.816,3,3,3,4,3,3,4,2,0,
2,4,B110,2,11,115,110,121,6,80.01,83.5025,728.65,21,41.12,5.6433129760516,70.49,29.82,3.132,4,3,3,5,2,4,3,2,0,
2,4,B110,3,12,102,108,122,20,64.77,117.602,1037.77,16,156.36,15.0669223431011,88.12,46.1,2.182,3,4,3,4,3,3,3,2,0,
2,4,B111,1,8,171,NA,NA,NA,58.42,110.49,1126.89,17,207.05,18.373576835361,80.05,18.71,2.534,1,3,2,4,2,1,5,1,NA,
2,4,B111,2,9,159,NA,NA,NA,67.31,112.0775,1478.5,28,163.05,11.02806898884,141.49,39.89,3.104,1,3,1,3,2,1,5,1,NA,
2,4,B111,3,9,158,NA,NA,NA,66.04,76.2,1196.8,31,73.85,6.170621657754,28.6,8.07,2.746,1,2,1,3,2,1,5,1,NA,
2,4,B112,1,12,124,157,NA,NA,50.4825,95.25,1931,0,255.64,13.2387364060072,100.79,45.04,0.618,5,4,5,1,4,4,1,1,0,
2,4,B112,2,9,111,118,NA,NA,46.0375,111.125,1045.47,0,138.44,13.2418912068256,96.74,33.91,0.754,5,4,5,1,4,4,1,1,0,
2,4,B112,3,12,124,139,146,22,59.69,100.965,1380.23,0,201.11,14.5707599458061,123.18,46.52,0.642,5,3,5,3,4,4,2,2,0,
2,4,B113,1,11,172,NA,NA,NA,63.8175,88.265,1135.3,0,109.09,9.6089139434511,74.25,40.61,0.368,5,4,5,4,3,4,1,1,NA,
2,4,B113,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B113,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B114,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B114,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B114,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B115,1,4,115,127,NA,NA,68.2625,91.44,1215.51,20,102.95,8.4696958478334,86.37,45.7,1.69,3,2,4,3,3,2,2,2,0,
2,4,B115,2,2,NA,NA,NA,NA,88.265,127.635,1641.31,31,93.12,5.6735168859021,107.65,34.56,1.336,3,3,3,4,3,2,2,2,0,
2,4,B115,3,3,95,NA,NA,NA,61.722,104.648,1235.56,21,86.62,7.0105862928551,71.25,21.77,1.54,3,2,3,4,1,1,2,2,0,
2,4,B116,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B116,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B116,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B117,1,9,153,NA,NA,NA,53.6575,130.4925,2253.59,0,213.72,9.4835351594567,92.71,46.55,1.03,5,4,5,3,4,4,5,3,NA,
2,4,B117,2,9,162,NA,NA,NA,54.61,108.585,1690.05,0,144.99,8.5790361231916,80.83,34.42,1.308,5,4,4,3,4,5,5,3,NA,
2,4,B117,3,9,170,NA,NA,NA,44.1325,100.965,1346.9,0,199.95,14.8452000890935,111.03,49.52,1.396,5,4,5,3,4,5,5,3,NA,
2,4,B118,1,10,84,84,96,12,53.34,107.95,697.92,0,53.34,7.6427097661623,59.5,17.48,2.204,5,4,3,4,5,5,4,2,1,
2,4,B118,2,6,84,84,90,6,50.292,92.075,812.3,17,85.45,10.5195124953835,84.64,26.12,2.466,5,3,3,4,5,5,3,2,1,
2,4,B118,3,7,80,82,96,16,57.912,81.534,674.87,6,60.39,8.9483900603079,47.18,14.08,2.108,5,3,3,4,5,4,3,2,1,
2,4,B119,1,8,151,NA,NA,NA,76.835,120.015,1678.79,41,129.38,7.7067411647675,100.93,29.3,2.79,3,4,4,4,5,4,5,2,NA,
2,4,B119,2,9,125,127,NA,NA,87.63,103.1875,690.81,28,104.27,15.0938753058004,86.77,47.25,2.802,5,4,3,5,5,5,5,3,1,
2,4,B119,3,7,156,NA,NA,NA,72.7075,102.5525,1431.33,32,140.16,9.7922910859131,117.6,37.29,2.574,4,4,3,4,5,4,5,2,NA,
2,4,B120,1,9,94,97,107,13,64.516,114.3,1267.76,0,193.85,15.2907490376727,80.13,30.18,2.37,4,4,4,4,5,4,4,2,1,
2,4,B120,2,9,104,100,122,18,78.74,89.662,553.02,12,61.2,11.0665075404145,87.13,23.82,2.608,4,4,3,4,5,4,5,3,1,
2,4,B120,3,9,93,92,109,16,62.992,88.9,775.62,0,101.84,13.1301410484516,65.16,21.82,1.896,5,4,3,5,5,4,5,3,1,
2,4,B121,1,12,106,102,NA,NA,55.372,97.79,1094.18,0,190.57,17.4166956076697,112.35,35.23,0.686,4,3,5,3,3,3,3,2,0,
2,4,B121,2,12,104,99,129,25,59.69,82.55,885.75,0,149.89,16.9223821620096,76.44,21.18,0.834,3,3,4,4,3,4,2,2,0,
2,4,B121,3,11,114,101,NA,NA,54.9275,113.03,1362.52,0,287.99,21.13657047236,145.5,52.28,1.574,3,3,3,3,3,4,2,3,0,
2,4,B122,1,7,117,106,126,9,65.7225,115.8875,1572.32,19,188.62,11.9962857433601,103.62,37.66,1.384,3,2,4,4,2,2,2,2,0,
2,4,B122,2,7,113,103,126,13,69.215,113.3475,1315,24,170.68,12.9794676806084,122.38,69.78,2.574,5,5,3,5,3,5,5,3,0,
2,4,B122,3,7,117,104,127,10,71.755,114.3,1280.73,20,168.64,13.1674904156223,129.56,66.41,1.934,4,5,4,4,3,4,4,3,0,
2,4,B123,1,1,85,NA,NA,NA,51.562,75.946,1622.5,24,169.3,10.4345146379045,98.93,38.48,1.652,4,3,4,4,2,3,3,2,NA,
2,4,B123,2,2,82,98,98,16,56.896,87.376,1054.14,14,138.7,13.1576450945795,72.58,29.41,2.798,5,4,3,4,2,4,4,2,0,
2,4,B123,3,1,95,NA,NA,NA,42.926,97.282,1886.37,8,208.54,11.0550952358233,91.97,64.98,2.1,5,2,4,3,3,3,3,3,NA,
2,4,B124,1,9,95,95,105,10,49.53,84.582,947.82,17,122.56,12.9307252431896,74.14,38.44,2.454,5,4,4,4,3,3,3,2,0,
2,4,B124,2,7,93,101,109,16,46.99,86.106,1544.82,10,189.3,12.2538548180371,90.65,23.36,2.114,4,4,4,4,4,3,3,3,0,
2,4,B124,3,7,95,94,106,11,46.482,89.916,689.39,7,117.99,17.1151307677802,81.92,36.29,2.99,3,4,4,4,3,3,2,2,0,
2,4,B125,1,8,89,94,106,17,52.578,97.282,1606.49,14,138.24,8.6050955810494,73.78,37.51,2.454,4,4,4,4,3,4,3,2,0,
2,4,B125,2,11,94,93,115,21,57.658,83.82,774,7,77.57,10.0219638242894,57.4,25.32,2.346,4,3,4,3,2,4,3,2,0,
2,4,B125,3,8,96,93,118,22,51.562,85.852,1343.32,9,313.5,23.3377006223387,137.12,44.01,2.14,5,4,4,4,3,3,4,3,0,
2,4,B126,1,2,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B126,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B126,3,3,84,88,108,24,38.608,110.49,2369.3,0,617.07,26.044401299962,173.95,74.27,2.03,5,3,5,4,4,3,3,3,0,
2,4,B127,1,6,151,151,NA,NA,60.6425,97.79,1052.07,16,227.97,21.6687102569221,131.3,13.56,2.418,4,3,3,4,5,5,5,2,0,
2,4,B127,2,9,162,NA,NA,NA,64.4525,108.2675,1757.2,22,504.16,28.6910994764398,138.52,21.61,2.5,1,2,1,4,2,1,5,1,NA,
2,4,B127,3,7,156,169,NA,NA,57.785,104.775,1334.38,22,265.61,19.9051244772853,140.49,34.38,3.054,2,1,3,4,5,2,5,2,0,
2,4,B128,1,6,156,NA,NA,NA,82.2325,115.8875,1185.59,33,95.05,8.0171054074343,93.52,18.22,2.492,3,3,2,4,4,2,4,2,NA,
2,4,B128,2,6,160,NA,NA,NA,58.7375,111.4425,1257.91,20,165.98,13.1949026559929,96.82,37.63,2.504,2,4,3,5,4,2,3,2,NA,
2,4,B128,3,6,160,NA,NA,NA,55.88,123.19,1753.45,20,366.94,20.9267444181471,127.54,25.14,2.06,4,3,3,4,2,1,3,1,NA,
2,4,B129,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B129,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B129,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B130,1,6,116,127,154,38,31.75,120.9675,1449.21,0,213.88,14.7583856031907,95.25,45.7,0.594,5,4,5,2,4,4,1,1,0,
2,4,B130,2,11,116,113,NA,NA,45.72,109.855,874.36,0,159.12,18.198453726154,115.78,43.75,0.708,5,4,5,1,4,4,1,1,0,
2,4,B130,3,8,115,142,NA,NA,49.53,99.06,707.75,0,134.33,18.9798657718121,109.49,48.1,0.494,5,4,5,2,4,4,1,1,0,
2,4,B131,1,8,158,NA,NA,NA,95.885,99.06,1762.53,43,198.1,11.2395250009929,136.525,49.42,2.558,5,3,4,5,5,4,5,4,NA,
2,4,B131,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B131,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B132,1,8,110,116,NA,NA,83.312,86.36,1053.19,15,147.38,13.9936763546938,78.54,37.3,1.71,2,3,3,5,1,3,2,2,0,
2,4,B132,2,5,102,119,NA,NA,64.77,99.568,1068.67,20,105.4,9.862726566667,61.87,31.87,1.968,3,3,3,4,3,3,3,2,0,
2,4,B132,3,11,108,127,NA,NA,71.12,90.17,1732.62,32,119.15,6.8768685574448,88.32,30.17,2.56,4,3,4,4,3,4,3,2,0,
2,4,B133,1,9,103,110,NA,NA,52.832,80.518,1065.92,19,123.19,11.5571525067547,59.09,18.42,2.428,3,3,3,4,3,4,2,2,0,
2,4,B133,2,11,108,111,NA,NA,71.882,85.09,2042.77,21,363.37,17.7881014504815,98.2,47.74,1.904,3,2,3,4,1,2,2,2,0,
2,4,B133,3,8,131,112,NA,NA,77.47,80.645,1361.66,37,106.76,7.8404300633051,88.41,24.96,2.102,3,4,4,5,3,3,3,2,0,
2,4,B134,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B134,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B134,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B135,1,5,96,94,111,15,60.96,129.032,1042.67,0,104.9,10.0607095245859,65.28,28.76,2.534,4,3,4,4,5,5,3,3,1,
2,4,B135,2,3,118,122,137,19,53.975,111.76,1071.33,6,112.18,10.4710966742274,69.69,27.37,2.084,4,3,4,5,5,4,4,4,1,
2,4,B135,3,5,118,119,135,17,72.7075,106.426,478.38,13,109.62,22.9148375768218,88.98,40.67,2.812,5,3,4,5,5,4,4,3,1,
2,4,B136,1,4,100,104,NA,NA,69.85,106.426,2077,23,97.43,4.6909003370246,44.84,15.47,2.442,4,4,3,4,2,3,2,2,0,
2,4,B136,2,7,103,102,NA,NA,54.61,110.49,911.7,12,80.76,8.8581770319184,52.99,29.76,2.606,4,3,4,5,2,4,3,3,0,
2,4,B136,3,4,85,110,NA,NA,74.93,94.234,1334.4,21,139.7,10.4691247002398,76.16,26.57,1.872,5,4,3,5,1,5,4,2,0,
2,4,B137,1,10,102,99,117,15,53.848,72.39,938.89,8,205.4,21.8768971871039,103.16,51.14,2.852,4,3,4,4,2,3,3,2,0,
2,4,B137,2,12,99,105,126,27,59.69,74.676,755.55,8,142.17,18.8167560055589,93.97,21.55,2.152,5,5,4,5,2,5,5,3,0,
2,4,B137,3,12,101,98,116,15,68.834,72.39,1265.37,30,63.31,5.0032796731391,101.14,37.77,2.21,4,4,4,4,2,4,4,2,0,
2,4,B141,1,2,75,88,88,13,37.084,92.71,1346.11,10,357.07,26.5260639917986,127.66,54.2,2.222,4,5,5,3,4,5,4,5,0,
2,4,B141,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,4,B141,3,1,78,NA,NA,NA,32.512,96.012,1747.25,12,532.25,30.4621548147088,156.3,62.39,1.694,5,3,5,3,4,4,5,5,NA,
2,4,B142,1,9,76,90,96,20,41.402,76.962,755.69,10,167.18,22.1228281438156,92.44,46.45,2.114,5,4,4,4,3,4,4,4,0,
2,4,B142,2,8,79,NA,NA,NA,41.148,67.564,964.03,10,274.51,28.4752549194527,130.56,51.01,2.096,5,4,4,4,3,4,4,4,0,
2,4,B142,3,10,79,97,NA,NA,74.676,37.338,627.99,9,160.04,25.4844822369783,88.31,42.38,1.692,5,4,5,4,3,4,4,3,0,
2,4,B143,1,14,74,91,91,17,36.83,66.3575,792.14,12,167.27,21.1162168303583,98.98,44.13,1.822,5,5,4,4,4,4,5,5,0,
2,4,B143,2,13,77,90,95,18,38.608,71.12,842.21,0,219.74,26.0908799468066,111.33,49.4,1.832,5,4,4,4,4,4,4,4,0,
2,4,B143,3,12,77,91,97,20,34.29,55.626,526.98,0,163.7,31.0637974875707,93.97,39.86,1.97,5,4,4,4,4,4,4,5,0,
2,4,B144,1,9,90,112,114,24,40.132,88.9,936.93,2,302.27,32.261748476407,124.27,54.46,1.712,5,4,5,3,4,4,4,4,0,
2,4,B144,2,8,92,111,114,22,38.1,82.042,772.34,3,291.83,37.7851723334283,114.88,52.84,1.59,5,3,5,4,3,4,3,3,0,
2,4,B144,3,8,92,114,114,22,36.576,71.628,934.27,6,239.07,25.5889625054856,118.87,58.51,1.428,5,3,5,4,3,4,3,3,0,
2,4,B145,1,12,74,90,95,21,43.688,71.9582,827.76,0,190.14,22.9704262104958,96.16,48.46,2.306,5,5,5,4,4,4,5,5,0,
2,4,B145,2,13,78,95,95,17,41.402,61.976,594.06,1,162.22,27.3070060263273,94.25,52.84,1.782,5,5,4,4,4,4,5,5,0,
2,4,B145,3,13,78,93,100,22,39.116,58.42,646.99,3,213.29,32.9665064375029,106.96,44.42,1.764,5,4,4,3,4,4,4,4,0,
